,DateTime,ResolutionCode,AreaCode,AreaTypeCode,AreaName,MapCode,ProductionType,ActualGenerationOutput,ActualConsumption,UpdateTime
364,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Hydro Run-of-river and poundage,0.0,,2018-01-26 14:54:45
365,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Hydro Water Reservoir,0.0,,2018-01-18 12:03:22
366,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Hydro Run-of-river and poundage,0.0,,2018-01-26 14:55:03
367,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Hydro Run-of-river and poundage,0.0,,2018-01-26 14:55:03
368,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Hydro Water Reservoir,0.0,,2018-01-18 12:03:23
369,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Hydro Water Reservoir,0.0,,2018-01-18 12:03:23
370,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
371,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
372,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
373,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
374,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
375,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
376,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
377,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
378,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
379,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
380,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
381,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
382,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
383,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
384,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
385,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
386,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
387,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
388,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
389,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
390,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
391,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
392,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
393,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
394,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
395,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
396,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
397,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
398,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
399,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
400,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
401,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
402,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
403,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
404,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
405,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
406,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
407,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
408,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
409,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
410,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
411,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
412,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
413,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
414,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
415,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
416,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
417,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.0,,2018-01-18 11:03:11
418,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
419,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
420,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
421,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
422,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
423,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
424,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
425,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
426,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
427,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
428,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
429,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
430,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
431,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
432,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
433,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
434,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
435,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
436,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
437,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
438,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
439,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
440,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
441,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
442,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
443,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
444,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
445,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
446,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
447,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
448,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
449,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
450,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
451,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
452,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
453,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
454,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
455,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
456,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
457,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
458,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
459,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
460,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
461,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
462,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
463,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
464,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
465,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,0.0,,2018-01-18 11:03:11
466,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
467,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
468,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
469,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
470,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
471,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
472,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
473,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
474,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
475,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
476,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
477,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
478,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
479,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
480,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
481,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
482,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
483,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
484,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
485,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
486,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
487,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
488,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
489,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.0,,2018-01-18 11:03:12
490,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
491,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
492,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
493,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
494,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
495,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
496,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
497,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
498,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
499,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
500,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
501,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
502,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
503,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
504,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
505,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
506,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
507,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
508,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
509,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
510,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
511,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
512,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
513,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.0,,2018-01-18 11:03:12
514,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Hydro Pumped Storage,0.0,,2018-01-26 14:54:46
515,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Hydro Pumped Storage,0.0,,2018-01-26 14:55:06
516,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Hydro Pumped Storage,0.0,,2018-01-26 14:55:07
517,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTA,LV CTA,LV,Wind Onshore,0.0,,2018-01-18 11:03:14
518,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTA,LV CTA,LV,Biomass,0.0,,2018-01-18 11:03:14
519,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTA,LV CTA,LV,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:03:14
520,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTA,LV CTA,LV,Fossil Gas,0.0,,2018-01-18 11:03:14
521,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTA,LV CTA,LV,Other,0.0,,2018-01-18 11:03:14
522,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,BZN,LV BZN,LV,Biomass,0.0,,2018-01-18 11:03:14
523,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTY,LV CTY,LV,Biomass,0.0,,2018-01-18 11:03:14
524,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTY,LV CTY,LV,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:03:14
525,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTY,LV CTY,LV,Wind Onshore,0.0,,2018-01-18 11:03:14
526,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,BZN,LV BZN,LV,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:03:15
527,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,BZN,LV BZN,LV,Wind Onshore,0.0,,2018-01-18 11:03:15
528,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTY,LV CTY,LV,Fossil Gas,0.0,,2018-01-18 11:03:15
529,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,BZN,LV BZN,LV,Other,0.0,,2018-01-18 11:03:15
530,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTY,LV CTY,LV,Other,0.0,,2018-01-18 11:03:15
531,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,BZN,LV BZN,LV,Fossil Gas,0.0,,2018-01-18 11:03:15
532,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Hydro Pumped Storage,0.0,0.0,2018-12-11 10:19:00
533,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Fossil Gas,0.0,,2018-12-11 10:18:58
534,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Wind Onshore,0.0,,2018-12-11 10:18:59
535,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Nuclear,0.0,,2018-12-11 10:18:59
536,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Solar,0.0,,2018-12-11 10:18:59
537,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Fossil Brown coal/Lignite,0.0,,2018-12-19 13:16:35
538,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Fossil Hard coal,0.0,,2018-12-11 10:18:59
539,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Fossil Brown coal/Lignite,0.0,,2018-01-18 11:03:22
540,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Wind Onshore,0.0,,2018-01-18 11:03:23
541,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Wind Offshore,0.0,,2018-01-18 11:03:23
542,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Hydro Pumped Storage,0.0,2.93,2021-12-09 10:43:07
543,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Fossil Oil,0.0,,2018-01-18 11:03:24
544,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Fossil Gas,0.0,,2018-01-18 11:03:24
545,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Solar,0.0,,2018-01-18 11:03:25
546,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Other,0.0,,2018-01-18 11:03:27
