,DateTime,ResolutionCode,AreaCode,AreaTypeCode,AreaName,MapCode,ProductionType,ActualGenerationOutput,ActualConsumption,UpdateTime,FlowValue
343,2018-01-18 08:30:00.000,PT30M,10YGB----------A,CTA,UK(National Grid) CTA,GB,Nuclear,7464.0,,2018-01-18 11:03:02,0.0
344,2018-01-18 08:30:00.000,PT30M,10YGB----------A,CTA,UK(National Grid) CTA,GB,Solar,420.0,,2018-01-18 11:03:02,0.0
345,2018-01-18 08:30:00.000,PT30M,10YGB----------A,CTA,UK(National Grid) CTA,GB,Wind Onshore,3568.86,,2018-01-18 11:03:03,0.0
346,2018-01-18 08:30:00.000,PT30M,10YGB----------A,CTA,UK(National Grid) CTA,GB,Other,64.0,,2018-01-18 11:03:03,0.0
347,2018-01-18 08:30:00.000,PT30M,10YGB----------A,CTA,UK(National Grid) CTA,GB,Wind Offshore,3068.23,,2018-01-18 11:03:03,0.0
348,2018-01-18 08:30:00.000,PT30M,10YGB----------A,CTA,UK(National Grid) CTA,GB,Fossil Oil,0.0,,2018-01-18 11:03:03,0.0
349,2018-01-18 08:30:00.000,PT30M,10YGB----------A,CTA,UK(National Grid) CTA,GB,Biomass,1326.0,,2018-01-18 11:03:03,0.0
350,2018-01-18 08:30:00.000,PT30M,10YGB----------A,BZN,GB BZN,GB,Biomass,1326.0,,2018-01-18 11:03:03,0.0
351,2018-01-18 08:30:00.000,PT30M,10YGB----------A,BZN,GB BZN,GB,Fossil Oil,0.0,,2018-01-18 11:03:03,0.0
352,2018-01-18 08:30:00.000,PT30M,10YGB----------A,BZN,GB BZN,GB,Wind Offshore,3068.23,,2018-01-18 11:03:04,0.0
353,2018-01-18 08:30:00.000,PT30M,10YGB----------A,BZN,GB BZN,GB,Other,64.0,,2018-01-18 11:03:04,0.0
354,2018-01-18 08:30:00.000,PT30M,10YGB----------A,BZN,GB BZN,GB,Hydro Pumped Storage,479.0,,2018-01-18 11:03:04,0.0
355,2018-01-18 08:30:00.000,PT30M,10YGB----------A,BZN,GB BZN,GB,Nuclear,7464.0,,2018-01-18 11:03:04,0.0
356,2018-01-18 08:30:00.000,PT30M,10YGB----------A,BZN,GB BZN,GB,Solar,420.0,,2018-01-18 11:03:04,0.0
357,2018-01-18 08:30:00.000,PT30M,10YGB----------A,BZN,GB BZN,GB,Wind Onshore,3568.86,,2018-01-18 11:03:04,0.0
358,2018-01-18 08:30:00.000,PT30M,10YGB----------A,BZN,GB BZN,GB,Fossil Hard coal,1827.0,,2018-01-18 11:03:05,0.0
359,2018-01-18 08:30:00.000,PT30M,10YGB----------A,BZN,GB BZN,GB,Fossil Gas,20859.0,,2018-01-18 11:03:05,0.0
360,2018-01-18 08:30:00.000,PT30M,10YGB----------A,BZN,GB BZN,GB,Hydro Run-of-river and poundage,495.0,,2018-01-18 11:03:05,0.0
361,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Nuclear,2814.9,,2018-01-18 12:03:22,0.0
362,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Nuclear,2814.9,,2018-01-18 12:03:23,0.0
363,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Nuclear,2814.9,,2018-01-18 12:03:23,0.0
364,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Hydro Run-of-river and poundage,127.1,,2018-01-26 14:54:45,0.0
365,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Hydro Water Reservoir,1570.4,,2018-01-18 12:03:22,0.0
366,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Hydro Run-of-river and poundage,127.1,,2018-01-26 14:55:03,0.0
367,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Hydro Run-of-river and poundage,127.1,,2018-01-26 14:55:03,0.0
368,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Hydro Water Reservoir,1570.4,,2018-01-18 12:03:23,0.0
369,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Hydro Water Reservoir,1570.4,,2018-01-18 12:03:23,0.0
370,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,25.56,,2018-01-18 11:03:11,0.0
371,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,26.3,,2018-01-18 11:03:11,0.0
372,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,25.06,,2018-01-18 11:03:11,0.0
373,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,21.36,,2018-01-18 11:03:11,0.0
374,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,21.4,,2018-01-18 11:03:11,0.0
375,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,24.59,,2018-01-18 11:03:11,0.0
376,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,28.92,,2018-01-18 11:03:11,0.0
377,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,32.39,,2018-01-18 11:03:11,0.0
378,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,32.25,,2018-01-18 11:03:11,0.0
379,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,31.35,,2018-01-18 11:03:11,0.0
380,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,31.54,,2018-01-18 11:03:11,0.0
381,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,33.12,,2018-01-18 11:03:11,0.0
382,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,31.87,,2018-01-18 11:03:11,0.0
383,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,30.48,,2018-01-18 11:03:11,0.0
384,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,27.98,,2018-01-18 11:03:11,0.0
385,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,28.45,,2018-01-18 11:03:11,0.0
386,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,27.76,,2018-01-18 11:03:11,0.0
387,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,30.09,,2018-01-18 11:03:11,0.0
388,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,28.04,,2018-01-18 11:03:11,0.0
389,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,23.42,,2018-01-18 11:03:11,0.0
390,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,26.49,,2018-01-18 11:03:11,0.0
391,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,27.61,,2018-01-18 11:03:11,0.0
392,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,25.93,,2018-01-18 11:03:11,0.0
393,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Wind Onshore,27.08,,2018-01-18 11:03:11,0.0
394,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.26,,2018-01-18 11:03:11,0.0
395,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.26,,2018-01-18 11:03:11,0.0
396,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.26,,2018-01-18 11:03:11,0.0
397,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.26,,2018-01-18 11:03:11,0.0
398,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.26,,2018-01-18 11:03:11,0.0
399,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.26,,2018-01-18 11:03:11,0.0
400,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.26,,2018-01-18 11:03:11,0.0
401,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.28,,2018-01-18 11:03:11,0.0
402,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,2.63,,2018-01-18 11:03:11,0.0
403,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,12.03,,2018-01-18 11:03:11,0.0
404,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,22.67,,2018-01-18 11:03:11,0.0
405,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,33.06,,2018-01-18 11:03:11,0.0
406,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,29.14,,2018-01-18 11:03:11,0.0
407,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,60.6,,2018-01-18 11:03:11,0.0
408,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,53.41,,2018-01-18 11:03:11,0.0
409,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,26.84,,2018-01-18 11:03:11,0.0
410,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,7.07,,2018-01-18 11:03:11,0.0
411,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.35,,2018-01-18 11:03:11,0.0
412,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.27,,2018-01-18 11:03:11,0.0
413,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.27,,2018-01-18 11:03:11,0.0
414,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.27,,2018-01-18 11:03:11,0.0
415,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.27,,2018-01-18 11:03:11,0.0
416,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.27,,2018-01-18 11:03:11,0.0
417,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Solar,0.27,,2018-01-18 11:03:11,0.0
418,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,25.56,,2018-01-18 11:03:11,0.0
419,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,26.3,,2018-01-18 11:03:11,0.0
420,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,25.06,,2018-01-18 11:03:11,0.0
421,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,21.36,,2018-01-18 11:03:11,0.0
422,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,21.4,,2018-01-18 11:03:11,0.0
423,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,24.59,,2018-01-18 11:03:11,0.0
424,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,28.92,,2018-01-18 11:03:11,0.0
425,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,32.39,,2018-01-18 11:03:11,0.0
426,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,32.25,,2018-01-18 11:03:11,0.0
427,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,31.35,,2018-01-18 11:03:11,0.0
428,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,31.54,,2018-01-18 11:03:11,0.0
429,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,33.12,,2018-01-18 11:03:11,0.0
430,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,31.87,,2018-01-18 11:03:11,0.0
431,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,30.48,,2018-01-18 11:03:11,0.0
432,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,27.98,,2018-01-18 11:03:11,0.0
433,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,28.45,,2018-01-18 11:03:11,0.0
434,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,27.76,,2018-01-18 11:03:11,0.0
435,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,30.09,,2018-01-18 11:03:11,0.0
436,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,28.04,,2018-01-18 11:03:11,0.0
437,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,23.42,,2018-01-18 11:03:11,0.0
438,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,26.49,,2018-01-18 11:03:11,0.0
439,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,27.61,,2018-01-18 11:03:11,0.0
440,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,25.93,,2018-01-18 11:03:11,0.0
441,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Wind Onshore,27.08,,2018-01-18 11:03:11,0.0
442,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,25.56,,2018-01-18 11:03:11,0.0
443,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,26.3,,2018-01-18 11:03:11,0.0
444,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,25.06,,2018-01-18 11:03:11,0.0
445,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,21.36,,2018-01-18 11:03:11,0.0
446,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,21.4,,2018-01-18 11:03:11,0.0
447,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,24.59,,2018-01-18 11:03:11,0.0
448,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,28.92,,2018-01-18 11:03:11,0.0
449,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,32.39,,2018-01-18 11:03:11,0.0
450,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,32.25,,2018-01-18 11:03:11,0.0
451,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,31.35,,2018-01-18 11:03:11,0.0
452,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,31.54,,2018-01-18 11:03:11,0.0
453,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,33.12,,2018-01-18 11:03:11,0.0
454,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,31.87,,2018-01-18 11:03:11,0.0
455,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,30.48,,2018-01-18 11:03:11,0.0
456,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,27.98,,2018-01-18 11:03:11,0.0
457,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,28.45,,2018-01-18 11:03:11,0.0
458,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,27.76,,2018-01-18 11:03:11,0.0
459,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,30.09,,2018-01-18 11:03:11,0.0
460,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,28.04,,2018-01-18 11:03:11,0.0
461,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,23.42,,2018-01-18 11:03:11,0.0
462,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,26.49,,2018-01-18 11:03:11,0.0
463,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,27.61,,2018-01-18 11:03:11,0.0
464,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,25.93,,2018-01-18 11:03:11,0.0
465,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Wind Onshore,27.08,,2018-01-18 11:03:11,0.0
466,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
467,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
468,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
469,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
470,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
471,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
472,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
473,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.28,,2018-01-18 11:03:12,0.0
474,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,2.63,,2018-01-18 11:03:12,0.0
475,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,12.03,,2018-01-18 11:03:12,0.0
476,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,22.67,,2018-01-18 11:03:12,0.0
477,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,33.06,,2018-01-18 11:03:12,0.0
478,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,29.14,,2018-01-18 11:03:12,0.0
479,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,60.6,,2018-01-18 11:03:12,0.0
480,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,53.41,,2018-01-18 11:03:12,0.0
481,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,26.84,,2018-01-18 11:03:12,0.0
482,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,7.07,,2018-01-18 11:03:12,0.0
483,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.35,,2018-01-18 11:03:12,0.0
484,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
485,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
486,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
487,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
488,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
489,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
490,2018-01-16 23:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
491,2018-01-17 00:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
492,2018-01-17 01:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
493,2018-01-17 02:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
494,2018-01-17 03:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
495,2018-01-17 04:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
496,2018-01-17 05:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.26,,2018-01-18 11:03:12,0.0
497,2018-01-17 06:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.28,,2018-01-18 11:03:12,0.0
498,2018-01-17 07:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,2.63,,2018-01-18 11:03:12,0.0
499,2018-01-17 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,12.03,,2018-01-18 11:03:12,0.0
500,2018-01-17 09:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,22.67,,2018-01-18 11:03:12,0.0
501,2018-01-17 10:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,33.06,,2018-01-18 11:03:12,0.0
502,2018-01-17 11:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,29.14,,2018-01-18 11:03:12,0.0
503,2018-01-17 12:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,60.6,,2018-01-18 11:03:12,0.0
504,2018-01-17 13:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,53.41,,2018-01-18 11:03:12,0.0
505,2018-01-17 14:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,26.84,,2018-01-18 11:03:12,0.0
506,2018-01-17 15:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,7.07,,2018-01-18 11:03:12,0.0
507,2018-01-17 16:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.35,,2018-01-18 11:03:12,0.0
508,2018-01-17 17:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
509,2018-01-17 18:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
510,2018-01-17 19:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
511,2018-01-17 20:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
512,2018-01-17 21:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
513,2018-01-17 22:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Solar,0.27,,2018-01-18 11:03:12,0.0
514,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTA,CH CTA,CH,Hydro Pumped Storage,1506.23,,2018-01-26 14:54:46,0.0
515,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,CTY,CH CTY,CH,Hydro Pumped Storage,1506.23,,2018-01-26 14:55:06,0.0
516,2018-01-18 08:00:00.000,PT60M,10YCH-SWISSGRIDZ,BZN,CH BZN,CH,Hydro Pumped Storage,1506.23,,2018-01-26 14:55:07,0.0
517,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTA,LV CTA,LV,Wind Onshore,1.0,,2018-01-18 11:03:14,0.0
518,2018-01-18 09:00:00.000,PT60M,10YLV-1001A00074,CTA,LV CTA,LV,Biomass,75.0,,2018-01-18 11:03:14,0.0
